Learning Rate	Train Loss	Test Loss	TrainLoss Interior	TrainLoss Bndry	Trainloss Init	Trainloss Shock	
0.01000000	0.38484943	0.00000318	0.00123234	0.00017711	0.00013385	0.00010262	
0.01000000	0.11459376	0.00004028	0.00121521	0.00009317	0.00007817	0.00005581	
0.01000000	0.20340223	0.00000361	0.00117099	0.00008250	0.00007337	0.00005244	
0.01000000	0.09816009	0.00003340	0.00112513	0.00006858	0.00006258	0.00004382	
0.01000000	0.11986614	0.00000332	0.00110407	0.00004360	0.00004425	0.00002913	
0.01000000	0.03734088	0.00000268	0.00107065	0.00000787	0.00002263	0.00000688	
0.01000000	0.07521796	0.00003532	0.00106446	0.00005904	0.00005080	0.00003722	
0.01000000	0.31111108	0.00007542	0.00112821	0.00020577	0.00014751	0.00013256	
0.01000000	0.37338031	0.00002342	0.00107055	0.00020858	0.00014411	0.00013057	
0.01000000	0.08965905	0.00000344	0.00106264	0.00002803	0.00003252	0.00002013	
0.01000000	0.08052947	0.00007818	0.00106534	0.00006880	0.00005748	0.00004560	
0.01000000	0.79479378	0.00033808	0.00107549	0.00060607	0.00041780	0.00040405	
0.01000000	1.79733051	0.00023874	0.00114095	0.00123024	0.00075484	0.00072571	
0.01000000	1.59771029	0.00026880	0.00117830	0.00086070	0.00062877	0.00063172	
0.01000000	0.92371907	0.00001289	0.00094307	0.00055596	0.00033310	0.00030564	
0.01000000	0.16041685	0.00003319	0.00104125	0.00005461	0.00006705	0.00004872	
0.01000000	0.56940372	0.00021765	0.00116295	0.00041423	0.00030188	0.00029512	
0.01000000	1.28382837	0.00021725	0.00097550	0.00087938	0.00056498	0.00052680	
0.01000000	1.43344459	0.00025395	0.00124438	0.00095026	0.00062254	0.00058841	
0.01000000	1.79842601	0.00037947	0.00109483	0.00118980	0.00077806	0.00074034	
0.01000000	1.83040283	0.00013477	0.00109293	0.00114871	0.00072234	0.00068246	
0.01000000	0.64129557	0.00001607	0.00108378	0.00028846	0.00022928	0.00018943	
0.01000000	0.09444645	0.00006102	0.00104857	0.00006298	0.00006680	0.00004222	
0.01000000	0.33435207	0.00004158	0.00097012	0.00021050	0.00014846	0.00012764	
0.01000000	0.24464174	0.00000653	0.00099597	0.00011005	0.00009178	0.00007334	
0.01000000	0.04555347	0.00001402	0.00098657	0.00001374	0.00002938	0.00001032	
0.01000000	0.11298470	0.00002456	0.00097320	0.00007733	0.00006131	0.00004597	
0.01000000	0.22071387	0.00006744	0.00096522	0.00013868	0.00010973	0.00009259	
0.01000000	0.48928804	0.00021626	0.00104171	0.00036346	0.00024834	0.00023419	
0.01000000	1.84264838	0.00076504	0.00100088	0.00136777	0.00094256	0.00092870	
0.01000000	5.01548417	0.00143083	0.00141989	0.00389799	0.00239618	0.00237531	
0.01000000	9.02201723	0.00050256	0.00160960	0.00534873	0.00354810	0.00338512	
0.01000000	1.41123663	0.00048552	0.00118241	0.00080130	0.00054411	0.00047540	
0.01000000	2.86589346	0.00014361	0.00139280	0.00201650	0.00119946	0.00111377	
0.01000000	0.77060366	0.00008873	0.00120898	0.00030896	0.00025302	0.00021308	
0.01000000	1.26199955	0.00023479	0.00140159	0.00087115	0.00060557	0.00056035	
0.01000000	0.85036961	0.00000716	0.00115855	0.00044328	0.00028951	0.00025197	
0.01000000	0.08204737	0.00003376	0.00112861	0.00004328	0.00005255	0.00003172	
0.01000000	0.19117204	0.00000292	0.00112416	0.00008324	0.00007373	0.00005255	
0.01000000	0.07017476	0.00003432	0.00105056	0.00004318	0.00004749	0.00002929	
0.01000000	0.22219365	0.00004449	0.00104845	0.00014657	0.00010772	0.00009198	
0.01000000	0.33710522	0.00004570	0.00104110	0.00019468	0.00014290	0.00012791	
0.01000000	0.24939256	0.00003713	0.00101726	0.00015541	0.00010895	0.00009488	
0.01000000	0.32924114	0.00009048	0.00101133	0.00021255	0.00015667	0.00013753	
0.01000000	0.71767774	0.00026200	0.00098271	0.00056102	0.00035244	0.00034136	
0.01000000	2.27884633	0.00086159	0.00111483	0.00170824	0.00113238	0.00108878	
0.01000000	6.17472060	0.00152983	0.00149870	0.00476780	0.00297084	0.00287151	
0.01000000	9.13729007	0.00063467	0.00163730	0.00549906	0.00357728	0.00333892	
0.01000000	1.81921578	0.00025001	0.00120968	0.00083996	0.00058864	0.00049058	
0.01000000	2.13644950	0.00028599	0.00158900	0.00158167	0.00101982	0.00093148	
0.01000000	1.03950033	0.00003700	0.00134631	0.00045000	0.00031910	0.00027869	
0.01000000	0.62114154	0.00010606	0.00118560	0.00046463	0.00031487	0.00027724	
0.01000000	0.42430711	0.00005426	0.00118876	0.00016600	0.00014287	0.00011850	
0.01000000	0.67026039	0.00019779	0.00116320	0.00046485	0.00034301	0.00031619	
0.01000000	0.92065300	0.00004279	0.00119428	0.00058112	0.00036389	0.00032899	
0.01000000	0.24540524	0.00000276	0.00107976	0.00008263	0.00008703	0.00005940	
0.01000000	0.03000491	0.00000289	0.00107412	0.00000106	0.00001781	0.00000393	
0.01000000	0.02842370	0.00000248	0.00099502	0.00000208	0.00001879	0.00000226	
0.01000000	0.02591440	0.00000632	0.00099643	0.00000367	0.00001679	0.00000366	
0.01000000	0.10740598	0.00010079	0.00098496	0.00009112	0.00007257	0.00005940	
0.01000000	0.96804864	0.00043841	0.00109850	0.00079143	0.00052210	0.00050268	
0.01000000	3.59940538	0.00116775	0.00120269	0.00283218	0.00180726	0.00178166	
0.01000000	8.67386877	0.00159171	0.00164183	0.00636192	0.00398428	0.00380609	
0.01000000	8.33895930	0.00003859	0.00172302	0.00446856	0.00293445	0.00267578	
0.01000000	0.77227522	0.00060287	0.00150824	0.00073320	0.00053658	0.00046357	
0.01000000	2.49513255	0.00001404	0.00151871	0.00151293	0.00088086	0.00079380	
0.01000000	0.43372265	0.00021985	0.00137213	0.00035487	0.00026118	0.00024142	
0.01000000	1.33678951	0.00002467	0.00114864	0.00072026	0.00047926	0.00046420	
0.01000000	0.19398586	0.00011435	0.00120834	0.00013792	0.00011274	0.00008215	
0.01000000	0.70018417	0.00008258	0.00115334	0.00037966	0.00029288	0.00027263	
0.01000000	0.18701210	0.00001866	0.00110256	0.00008327	0.00006629	0.00004651	
0.01000000	0.17153881	0.00003789	0.00114248	0.00013004	0.00009132	0.00007505	
0.01000000	0.15677814	0.00000327	0.00107259	0.00005419	0.00005628	0.00004239	
0.01000000	0.05698585	0.00002658	0.00104296	0.00003529	0.00003835	0.00002449	
0.01000000	0.22593011	0.00009262	0.00104811	0.00018365	0.00012340	0.00010869	
0.01000000	0.57985850	0.00016966	0.00101872	0.00038111	0.00026369	0.00024985	
0.01000000	1.04234425	0.00038433	0.00101106	0.00078536	0.00049928	0.00049824	
0.01000000	2.16309427	0.00050761	0.00103171	0.00155442	0.00097605	0.00094732	
0.01000000	4.44128070	0.00154916	0.00128804	0.00352208	0.00223934	0.00216301	
0.01000000	9.86602710	0.00064935	0.00162199	0.00695369	0.00414060	0.00392839	
0.01000000	3.94339192	0.00008584	0.00113042	0.00160463	0.00118094	0.00105288	
0.01000000	1.50415231	0.00034569	0.00141929	0.00113999	0.00077157	0.00070149	
0.01000000	1.21082723	0.00000591	0.00138276	0.00057941	0.00039663	0.00034219	
0.01000000	0.34201468	0.00033849	0.00136913	0.00034111	0.00026059	0.00022295	
0.01000000	1.48476836	0.00006874	0.00130597	0.00098463	0.00058190	0.00054597	
0.01000000	0.35475419	0.00005921	0.00115188	0.00013132	0.00012815	0.00008990	
0.01000000	0.47360602	0.00010652	0.00112852	0.00032300	0.00022658	0.00019722	
0.01000000	0.30530603	0.00000409	0.00107941	0.00013891	0.00010561	0.00008673	
0.01000000	0.04133709	0.00000247	0.00102963	0.00000595	0.00002420	0.00000664	
0.01000000	0.02673737	0.00000312	0.00105650	0.00000274	0.00001516	0.00000441	
0.01000000	0.03859649	0.00001031	0.00100213	0.00001196	0.00002221	0.00000866	
0.01000000	0.16556859	0.00010521	0.00100108	0.00014649	0.00010056	0.00009051	
0.01000000	1.38837846	0.00108827	0.00109557	0.00127103	0.00083136	0.00080057	
0.01000000	9.09549917	0.00302519	0.00172878	0.00765284	0.00474719	0.00455296	
0.01000000	14.76325335	0.00020020	0.00146862	0.00806543	0.00513422	0.00480145	
0.01000000	1.64977455	0.00086899	0.00150892	0.00180222	0.00117831	0.00105477	
0.01000000	3.16254778	0.00013121	0.00170553	0.00152730	0.00098151	0.00084317	
0.01000000	1.39476972	0.00017722	0.00139893	0.00103318	0.00068895	0.00061447	
0.01000000	0.66713242	0.00007763	0.00136559	0.00028250	0.00023109	0.00016647	
0.01000000	0.56990787	0.00008987	0.00133737	0.00041709	0.00029088	0.00024056	
0.01000000	0.28612544	0.00001584	0.00121195	0.00011505	0.00009887	0.00006938	
0.01000000	0.17525573	0.00001254	0.00114713	0.00010281	0.00008815	0.00005964	
0.01000000	0.06916477	0.00002580	0.00108114	0.00002755	0.00003571	0.00001941	
0.01000000	0.26412868	0.00007300	0.00110483	0.00018529	0.00013874	0.00011654	
0.01000000	0.33434622	0.00000313	0.00101377	0.00016696	0.00011617	0.00010229	
0.01000000	0.09570900	0.00008036	0.00099377	0.00010098	0.00007174	0.00006085	
0.01000000	0.70474046	0.00018708	0.00105128	0.00050787	0.00033690	0.00032106	
0.01000000	1.20925180	0.00012017	0.00101802	0.00077917	0.00050860	0.00047407	
0.01000000	0.51760307	0.00001195	0.00102807	0.00026289	0.00017763	0.00015598	
0.01000000	0.09002408	0.00001262	0.00096618	0.00003241	0.00003651	0.00002415	
0.01000000	0.05740653	0.00000275	0.00092910	0.00002383	0.00002745	0.00001577	
0.01000000	0.02754581	0.00000686	0.00098383	0.00000706	0.00001483	0.00000632	
0.01000000	0.19378067	0.00014360	0.00089396	0.00016758	0.00012491	0.00011341	
0.01000000	1.10979575	0.00050826	0.00105406	0.00090103	0.00057830	0.00055660	
0.01000000	4.61493659	0.00182198	0.00141383	0.00380689	0.00240467	0.00236156	
0.01000000	13.69145515	0.00201404	0.00157800	0.00972949	0.00611856	0.00580858	
0.01000000	6.33722670	0.00056237	0.00147594	0.00301844	0.00191777	0.00170521	
0.01000000	4.89221670	0.00039561	0.00178708	0.00372304	0.00231384	0.00206803	
0.01000000	1.44492262	0.00036937	0.00169083	0.00075116	0.00055820	0.00046073	
0.01000000	2.42643549	0.00004738	0.00145398	0.00140775	0.00090528	0.00082607	
0.01000000	0.35520608	0.00018646	0.00146213	0.00034498	0.00024118	0.00020474	
0.01000000	0.86666941	0.00002067	0.00115042	0.00038833	0.00028804	0.00023384	
0.01000000	0.34719520	0.00004841	0.00120362	0.00022809	0.00018184	0.00015269	
0.01000000	0.14041725	0.00007019	0.00112635	0.00007359	0.00006971	0.00004397	
0.01000000	0.37388002	0.00004134	0.00109767	0.00024309	0.00016700	0.00014035	
0.01000000	0.15842524	0.00004691	0.00103480	0.00006818	0.00005848	0.00004684	
0.01000000	0.87161623	0.00033176	0.00105987	0.00074296	0.00048886	0.00046648	
0.01000000	1.46629037	0.00001327	0.00105382	0.00081025	0.00051791	0.00047417	
0.01000000	0.13179863	0.00009650	0.00095875	0.00010935	0.00008605	0.00007689	
0.01000000	0.52630566	0.00003275	0.00094035	0.00032732	0.00021020	0.00019445	
0.01000000	0.14465144	0.00001121	0.00094672	0.00004998	0.00005037	0.00003717	
0.01000000	0.18076722	0.00007328	0.00101071	0.00012381	0.00010150	0.00008964	
0.01000000	0.42014050	0.00007604	0.00095331	0.00028267	0.00018409	0.00016979	
0.01000000	0.38826991	0.00005737	0.00095727	0.00023909	0.00016423	0.00014783	
0.01000000	0.37717727	0.00006172	0.00087429	0.00023295	0.00016329	0.00014730	
0.01000000	0.33676911	0.00008493	0.00096067	0.00023062	0.00015707	0.00014277	
0.01000000	0.79784166	0.00034581	0.00096770	0.00066308	0.00042443	0.00041281	
0.01000000	3.93467943	0.00195207	0.00144128	0.00323362	0.00216883	0.00206884	
0.01000000	12.17492465	0.00147849	0.00176257	0.00885365	0.00539177	0.00515706	
0.01000000	5.75222632	0.00020905	0.00160674	0.00257516	0.00175075	0.00151648	
0.01000000	2.95726500	0.00029141	0.00143684	0.00230048	0.00145869	0.00133777	
0.01000000	1.05938399	0.00051469	0.00143757	0.00072054	0.00050330	0.00039882	
0.01000000	2.16967903	0.00000462	0.00126313	0.00114957	0.00075268	0.00067150	
0.01000000	0.46517816	0.00017368	0.00120054	0.00045360	0.00032155	0.00026711	
0.01000000	0.66821008	0.00001668	0.00127697	0.00030956	0.00021301	0.00017490	
0.01000000	0.18494725	0.00004486	0.00112563	0.00013198	0.00010708	0.00007857	
0.01000000	0.23153962	0.00000279	0.00101605	0.00010248	0.00008657	0.00006441	
0.01000000	0.08547643	0.00006181	0.00103081	0.00007169	0.00006234	0.00004496	
0.01000000	0.28459717	0.00001854	0.00095663	0.00015512	0.00011315	0.00009427	
0.01000000	0.05961983	0.00000408	0.00094124	0.00002106	0.00002672	0.00001415	
0.01000000	0.02503457	0.00000290	0.00092628	0.00000244	0.00001449	0.00000290	
0.01000000	0.02916487	0.00000303	0.00089447	0.00000514	0.00001524	0.00000447	
0.01000000	0.02976377	0.00001262	0.00088973	0.00001385	0.00001982	0.00000994	
0.01000000	0.08956130	0.00001173	0.00093846	0.00004613	0.00003914	0.00003114	
0.01000000	0.07976389	0.00002002	0.00088747	0.00004889	0.00003850	0.00003078	
0.01000000	0.13270071	0.00002526	0.00088563	0.00008465	0.00006349	0.00005645	
0.01000000	0.13394659	0.00000207	0.00084409	0.00005676	0.00004657	0.00003861	
0.01000000	0.04391100	0.00006296	0.00085143	0.00003801	0.00003565	0.00002567	
0.01000000	0.78068533	0.00055934	0.00088167	0.00070632	0.00047372	0.00045856	
0.01000000	5.19298510	0.00216197	0.00139530	0.00439266	0.00278983	0.00268147	
0.01000000	15.16230815	0.00164939	0.00165880	0.01002639	0.00646490	0.00606502	
0.01000000	4.51361515	0.00052891	0.00142795	0.00225305	0.00140694	0.00127933	
0.01000000	4.10849173	0.00002509	0.00165801	0.00254132	0.00163143	0.00141833	
0.01000000	0.63805222	0.00049830	0.00161251	0.00064710	0.00046124	0.00037334	
0.01000000	2.08208435	0.00000447	0.00164810	0.00112436	0.00070324	0.00066098	
0.01000000	0.45702032	0.00022752	0.00135403	0.00048555	0.00032450	0.00028194	
0.01000000	0.97616566	0.00001507	0.00134694	0.00045242	0.00031653	0.00026529	
0.01000000	0.38949303	0.00015945	0.00133375	0.00034020	0.00024391	0.00020548	
0.01000000	0.58865835	0.00001460	0.00111599	0.00031825	0.00020852	0.00018176	
0.01000000	0.07193887	0.00002101	0.00095187	0.00004254	0.00004665	0.00002604	
0.01000000	0.17322002	0.00000712	0.00099604	0.00008142	0.00007185	0.00005130	
0.01000000	0.03795529	0.00000305	0.00092259	0.00000756	0.00002002	0.00000582	
0.01000000	0.02979904	0.00001160	0.00088136	0.00000753	0.00002061	0.00000741	
0.01000000	0.11829723	0.00004084	0.00089550	0.00009014	0.00006402	0.00005485	
0.01000000	0.26193601	0.00002904	0.00089108	0.00015078	0.00010964	0.00009823	
0.01000000	0.21330981	0.00005889	0.00088785	0.00014817	0.00010352	0.00009381	
0.01000000	0.30529286	0.00007303	0.00085241	0.00019355	0.00013265	0.00012133	
0.01000000	0.63441029	0.00027310	0.00084428	0.00052925	0.00034761	0.00032430	
0.01000000	2.11819208	0.00071113	0.00116202	0.00155523	0.00102213	0.00098926	
0.01000000	4.51925317	0.00105725	0.00097745	0.00330427	0.00207555	0.00200000	
0.01000000	5.84861393	0.00045462	0.00140552	0.00363078	0.00229282	0.00220953	
0.01000000	1.75939453	0.00000523	0.00102025	0.00079535	0.00054373	0.00048114	
0.01000000	0.36936462	0.00022081	0.00106633	0.00035193	0.00025005	0.00021705	
0.01000000	1.22718554	0.00010901	0.00119394	0.00075496	0.00050433	0.00044401	
0.01000000	0.42771930	0.00000254	0.00100175	0.00019978	0.00014171	0.00011799	
0.01000000	0.12324762	0.00011614	0.00101515	0.00013066	0.00009298	0.00007642	
0.01000000	1.10035860	0.00039388	0.00093280	0.00088164	0.00056746	0.00052565	
0.01000000	2.61026485	0.00040952	0.00110184	0.00184849	0.00115877	0.00109985	
0.01000000	2.52705104	0.00023668	0.00107946	0.00147689	0.00097621	0.00093488	
0.01000000	0.84764572	0.00000387	0.00085807	0.00043431	0.00027362	0.00027300	
0.01000000	0.12440309	0.00003999	0.00086522	0.00005164	0.00006120	0.00005297	
0.01000000	0.50467788	0.00015570	0.00086698	0.00035611	0.00024196	0.00023272	
0.01000000	0.89603862	0.00024570	0.00092697	0.00065470	0.00042237	0.00040183	
0.01000000	1.58023428	0.00035392	0.00099553	0.00116228	0.00071802	0.00068263	
0.01000000	2.42553859	0.00040708	0.00096822	0.00156606	0.00103793	0.00101809	
0.01000000	2.19050446	0.00025648	0.00101344	0.00147204	0.00088704	0.00082273	
0.01000000	1.56145823	0.00020391	0.00101431	0.00086124	0.00063044	0.00059508	
0.01000000	0.49448388	0.00002379	0.00085321	0.00026271	0.00015794	0.00014391	
0.01000000	0.46218833	0.00027331	0.00100497	0.00047531	0.00029514	0.00027297	
0.01000000	2.81491748	0.00098175	0.00116101	0.00217875	0.00140320	0.00137765	
0.01000000	5.66611231	0.00073439	0.00151705	0.00401231	0.00241806	0.00225081	
0.01000000	3.88094181	0.00017406	0.00134647	0.00212143	0.00141220	0.00129543	
0.01000000	0.49515985	0.00001533	0.00101254	0.00021890	0.00015917	0.00012339	
0.01000000	0.21743456	0.00016122	0.00094894	0.00020250	0.00014482	0.00011608	
0.01000000	1.04015857	0.00020022	0.00097002	0.00071732	0.00046494	0.00042898	
0.01000000	0.82870118	0.00008186	0.00096474	0.00049052	0.00031572	0.00028583	
0.01000000	0.35004754	0.00002916	0.00097677	0.00019225	0.00013162	0.00011733	
0.01000000	0.13609691	0.00000668	0.00089872	0.00006422	0.00005283	0.00003887	
0.01000000	0.03751981	0.00000466	0.00085742	0.00000828	0.00001823	0.00000698	
0.01000000	0.04084865	0.00002130	0.00087050	0.00002320	0.00002611	0.00001565	
0.01000000	0.29796597	0.00018205	0.00088211	0.00027048	0.00017936	0.00016706	
0.01000000	1.87124691	0.00091446	0.00093831	0.00165495	0.00103074	0.00100928	
0.01000000	8.43073985	0.00272304	0.00167700	0.00697689	0.00426831	0.00414475	
0.01000000	16.37015505	0.00182635	0.00198411	0.01037193	0.00642367	0.00586590	
0.01000000	2.79286629	0.00009121	0.00193898	0.00156555	0.00088503	0.00077892	
0.01000000	5.51492366	0.00123683	0.00217141	0.00529180	0.00343011	0.00278795	
0.01000000	7.33015725	0.00062462	0.00190457	0.00367857	0.00236320	0.00185668	
0.01000000	3.82595125	0.00081994	0.00181243	0.00343436	0.00187148	0.00194428	
0.01000000	1.55059889	0.00016718	0.00150972	0.00095128	0.00061391	0.00048252	
0.01000000	2.18468796	0.00003376	0.00130020	0.00119385	0.00085737	0.00060620	
0.01000000	0.35654149	0.00020070	0.00113982	0.00034901	0.00027058	0.00015370	
0.01000000	0.54202651	0.00001196	0.00112674	0.00024663	0.00017957	0.00013933	
0.01000000	0.18874924	0.00000910	0.00108143	0.00013486	0.00010932	0.00007169	
0.01000000	0.10555740	0.00006719	0.00099117	0.00006011	0.00005981	0.00002356	
0.01000000	0.27024241	0.00004293	0.00102036	0.00017642	0.00012721	0.00010480	
0.01000000	0.11204354	0.00000374	0.00095631	0.00005209	0.00003895	0.00003025	
0.01000000	0.02196798	0.00000346	0.00094351	0.00000311	0.00001203	0.00000330	
0.01000000	0.01862052	0.00000268	0.00093750	0.00000273	0.00001125	0.00000209	
0.01000000	0.02221177	0.00000258	0.00087619	0.00000425	0.00001262	0.00000392	
0.01000000	0.01787609	0.00000383	0.00088845	0.00000342	0.00000981	0.00000287	
0.01000000	0.02751041	0.00002019	0.00086518	0.00001589	0.00001928	0.00001021	
0.01000000	0.09579373	0.00002838	0.00082019	0.00006241	0.00004782	0.00003865	
0.01000000	0.16912375	0.00006570	0.00084731	0.00012845	0.00008691	0.00007811	
0.01000000	0.40919425	0.00008127	0.00082408	0.00026441	0.00018181	0.00017108	
0.01000000	0.64216885	0.00017162	0.00089221	0.00047172	0.00030487	0.00029455	
0.01000000	1.33716853	0.00027951	0.00091042	0.00092816	0.00060519	0.00057856	
0.01000000	1.53868598	0.00012840	0.00084576	0.00091209	0.00059566	0.00057034	
0.01000000	0.64168631	0.00004003	0.00083136	0.00036859	0.00023925	0.00022926	
0.01000000	0.25304230	0.00000658	0.00086420	0.00013014	0.00009169	0.00008065	
0.01000000	0.04503713	0.00004557	0.00078139	0.00002496	0.00002875	0.00001712	
0.01000000	0.45719170	0.00018345	0.00084809	0.00040828	0.00025415	0.00024191	
0.01000000	1.60877375	0.00041487	0.00089565	0.00109392	0.00074084	0.00072422	
0.01000000	2.54705893	0.00057496	0.00100788	0.00188445	0.00117207	0.00111443	
0.01000000	3.80285773	0.00063736	0.00099098	0.00252600	0.00165803	0.00154813	
0.01000000	3.45039398	0.00048730	0.00136061	0.00235782	0.00143988	0.00137272	
0.01000000	2.27324785	0.00009267	0.00112787	0.00123645	0.00082488	0.00076695	
0.01000000	0.34543811	0.00000888	0.00100222	0.00015512	0.00011137	0.00010338	
0.01000000	0.10349557	0.00002704	0.00098763	0.00006873	0.00005411	0.00004158	
0.01000000	0.12366033	0.00000671	0.00092889	0.00004555	0.00004992	0.00003674	
0.01000000	0.03782677	0.00001523	0.00090383	0.00001980	0.00002471	0.00001713	
0.01000000	0.10058517	0.00001473	0.00085201	0.00006640	0.00004727	0.00003941	
0.01000000	0.19876065	0.00008668	0.00085645	0.00014898	0.00010868	0.00009737	
0.01000000	0.91116363	0.00053372	0.00085535	0.00080654	0.00050916	0.00049582	
0.01000000	5.23711717	0.00229498	0.00129241	0.00441335	0.00283582	0.00270456	
0.01000000	13.42674329	0.00131176	0.00163220	0.00926773	0.00567860	0.00515661	
0.01000000	3.86490779	0.00037305	0.00116829	0.00179447	0.00113223	0.00109843	
0.01000000	3.17725205	0.00037592	0.00156644	0.00234911	0.00146036	0.00129072	
0.01000000	0.97644514	0.00012458	0.00116188	0.00047196	0.00034686	0.00027397	
0.01000000	1.42964932	0.00007654	0.00124576	0.00093163	0.00062292	0.00054798	
0.01000000	0.32292412	0.00013579	0.00109330	0.00016183	0.00013712	0.00008971	
0.01000000	0.65329218	0.00009165	0.00104024	0.00044018	0.00029637	0.00025850	
0.01000000	0.29141724	0.00000597	0.00097629	0.00013888	0.00009558	0.00008048	
0.01000000	0.15362271	0.00005527	0.00093288	0.00012581	0.00009123	0.00007353	
0.01000000	0.29680349	0.00001742	0.00086635	0.00016295	0.00011647	0.00010258	
0.01000000	0.07279291	0.00000418	0.00091356	0.00002946	0.00002730	0.00001797	
0.01000000	0.03241697	0.00000461	0.00082449	0.00000959	0.00001701	0.00000879	
0.01000000	0.02953939	0.00000398	0.00083455	0.00001027	0.00001516	0.00000670	
0.01000000	0.01712078	0.00000363	0.00082546	0.00000291	0.00000800	0.00000351	
0.01000000	0.11467061	0.00008891	0.00078192	0.00011135	0.00007825	0.00007304	
0.01000000	1.03038359	0.00055396	0.00088786	0.00089920	0.00056648	0.00056741	
0.01000000	4.97673718	0.00165760	0.00125034	0.00408224	0.00255656	0.00246760	
0.01000000	10.70071928	0.00113475	0.00169809	0.00707415	0.00442563	0.00418938	
0.01000000	2.98282952	0.00034126	0.00123565	0.00148177	0.00093105	0.00081831	
0.01000000	3.49165053	0.00029393	0.00164031	0.00263489	0.00160704	0.00146946	
0.01000000	1.10087292	0.00022319	0.00116113	0.00053508	0.00039502	0.00030927	
0.01000000	1.35865764	0.00002893	0.00110244	0.00079977	0.00051286	0.00047752	
0.01000000	0.13853227	0.00006877	0.00106958	0.00010558	0.00008522	0.00006989	
0.01000000	0.24597471	0.00000756	0.00101999	0.00011370	0.00008564	0.00006582	
0.01000000	0.20029988	0.00006288	0.00089802	0.00017433	0.00011728	0.00011006	
0.01000000	0.24595812	0.00001745	0.00085669	0.00010682	0.00007948	0.00006336	
0.01000000	0.26455746	0.00009465	0.00086898	0.00022490	0.00014942	0.00014179	
0.01000000	0.37399276	0.00000263	0.00082723	0.00019684	0.00012694	0.00011374	
0.01000000	0.03599117	0.00000976	0.00082594	0.00001537	0.00001903	0.00001454	
0.01000000	0.14667814	0.00006245	0.00089348	0.00011139	0.00008102	0.00008009	
0.01000000	0.55142172	0.00012332	0.00085609	0.00041584	0.00025533	0.00024318	
0.01000000	0.73845976	0.00007225	0.00079297	0.00042355	0.00029643	0.00028370	
0.01000000	0.27903588	0.00000287	0.00078081	0.00014931	0.00009714	0.00008545	
0.01000000	0.03442227	0.00000575	0.00075430	0.00000778	0.00001668	0.00000755	
0.01000000	0.02705169	0.00000339	0.00076463	0.00000504	0.00001345	0.00000633	
0.01000000	0.01713804	0.00000287	0.00075906	0.00000522	0.00001144	0.00000314	
0.01000000	0.02660674	0.00003624	0.00074065	0.00001730	0.00001728	0.00001230	
0.01000000	0.27126746	0.00017734	0.00077277	0.00023779	0.00015708	0.00014586	
0.01000000	1.71356492	0.00093885	0.00093301	0.00147925	0.00095849	0.00094685	
0.01000000	8.71489934	0.00312744	0.00177712	0.00735481	0.00459126	0.00435415	
0.01000000	16.56071382	0.00007211	0.00200737	0.00982047	0.00596120	0.00572497	
0.01000000	1.73240141	0.00084375	0.00155619	0.00168606	0.00131975	0.00067646	
0.01000000	3.55192349	0.00006497	0.00202112	0.00186908	0.00108576	0.00104367	
0.01000000	1.22281813	0.00047988	0.00137876	0.00108935	0.00067797	0.00063544	
0.01000000	1.05879086	0.00003951	0.00115077	0.00052474	0.00033750	0.00027908	
0.01000000	0.73599264	0.00002854	0.00117785	0.00052892	0.00035105	0.00030488	
0.01000000	0.23429103	0.00005063	0.00092988	0.00011448	0.00010211	0.00004837	
0.01000000	0.15283178	0.00000977	0.00090306	0.00008175	0.00006145	0.00004675	
0.01000000	0.03781331	0.00000266	0.00083699	0.00000889	0.00001833	0.00000704	
0.01000000	0.02032035	0.00000493	0.00081954	0.00000333	0.00001299	0.00000177	
0.01000000	0.05745414	0.00003940	0.00082206	0.00004553	0.00003910	0.00002670	
0.01000000	0.32865339	0.00007738	0.00087059	0.00023701	0.00016722	0.00014372	
0.01000000	0.41306197	0.00001928	0.00080775	0.00023107	0.00015686	0.00014469	
0.01000000	0.06776809	0.00000529	0.00078527	0.00002632	0.00002337	0.00001551	
0.01000000	0.06219209	0.00004149	0.00078098	0.00005487	0.00003918	0.00003395	
0.01000000	0.41613005	0.00015604	0.00076765	0.00033424	0.00021909	0.00021409	
0.01000000	0.97142111	0.00016274	0.00086126	0.00066157	0.00041937	0.00039711	
0.01000000	1.27927269	0.00037092	0.00073502	0.00087803	0.00057927	0.00057756	
0.01000000	2.17125619	0.00050510	0.00094771	0.00159810	0.00098103	0.00095497	
0.01000000	3.10626522	0.00043295	0.00082256	0.00208362	0.00129010	0.00123408	
0.01000000	1.90882581	0.00009692	0.00086006	0.00101880	0.00068117	0.00063780	
0.01000000	0.21326761	0.00001530	0.00089725	0.00010121	0.00006704	0.00006050	
0.01000000	0.26437032	0.00013388	0.00083706	0.00024097	0.00015210	0.00013995	
0.01000000	1.05736053	0.00039540	0.00090207	0.00083215	0.00053169	0.00050068	
0.01000000	2.56939287	0.00042637	0.00083395	0.00190209	0.00116494	0.00110404	
0.01000000	2.75900003	0.00029827	0.00118860	0.00166581	0.00111497	0.00104844	
0.01000000	1.13251529	0.00000315	0.00092132	0.00061181	0.00037441	0.00034241	
0.01000000	0.09400821	0.00002625	0.00080012	0.00003720	0.00004989	0.00002824	
0.01000000	0.32204535	0.00011690	0.00084864	0.00024354	0.00016454	0.00014939	
0.01000000	0.85201602	0.00023619	0.00082949	0.00064466	0.00041848	0.00038976	
